0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.7,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,1,2,2,1
0.699,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,1,2,2,1
0.698,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,1,2,2,2
0.697,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,1,2,2,2
0.696,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,1,2,2,2
0.695,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,1,2,2,2
0.694,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,1,2,2,2
0.693,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,2,2,2,2
0.692,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,2,2,2,2
0.691,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,2,2,2,2
0.69,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,2,2,2,2
0.689,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,2,2,2,2
0.688,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,2,2,2,2
0.687,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,2,2,2,2
0.686,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,2,2,2,2
0.685,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,2,2,2,2
0.684,2,2,2,2,2,1,1,7,8,7,8,8,8,1,1,1,1,2,2,2,2
0.683,2,2,2,2,2,1,1,7,8,7,8,7,8,1,1,1,1,2,2,2,2
0.682,2,2,2,2,2,1,1,7,8,7,8,7,8,1,1,1,1,2,2,2,2
0.681,2,2,2,2,2,1,1,7,8,7,8,7,1,1,1,1,1,2,2,2,2
0.68,2,2,2,2,2,1,1,1,8,7,8,7,1,1,1,1,1,2,2,2,2
0.679,2,2,2,2,2,1,1,1,8,7,8,7,1,1,1,1,1,2,2,2,2
0.678,2,2,2,2,2,1,1,1,8,7,8,7,1,1,1,1,1,2,2,2,2
0.677,2,2,2,2,2,1,1,1,8,7,8,7,1,1,1,1,1,2,2,2,2
0.676,2,2,2,2,2,1,1,1,8,7,8,7,1,1,1,1,1,2,2,2,2
0.675,2,2,2,2,2,1,1,1,8,7,8,7,1,1,1,1,1,2,2,2,2
0.674,2,2,2,2,2,1,1,1,8,7,8,7,1,1,1,1,1,2,2,2,2
0.673,2,2,2,2,2,1,1,1,8,7,8,7,1,1,1,1,2,2,2,2,2
0.672,2,2,2,2,2,1,1,1,8,7,8,7,1,1,1,1,2,2,2,2,2
0.671,2,2,2,2,2,1,1,1,8,7,8,7,1,1,1,1,2,2,2,2,2
0.67,2,2,2,2,2,1,1,1,1,7,8,7,1,1,1,1,2,2,2,2,2
0.669,2,2,2,2,2,1,1,1,1,7,8,7,1,1,1,1,2,2,2,2,2
0.668,2,2,2,2,2,1,1,1,1,7,8,1,1,1,1,1,2,2,2,2,2
0.667,2,2,2,2,2,1,1,1,1,7,8,1,1,1,1,1,2,2,2,2,2
0.666,2,2,2,2,2,1,1,1,1,7,8,1,1,1,1,1,2,2,2,2,2
0.665,2,2,2,2,2,1,1,1,1,7,8,1,1,1,1,1,2,2,2,2,2
0.664,2,2,2,2,2,1,1,1,1,7,8,1,1,1,1,1,2,2,2,2,2
0.663,2,2,2,2,2,1,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.662,2,2,2,2,2,1,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.661,2,2,2,2,2,1,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.66,2,2,2,2,2,1,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.659,2,2,2,2,2,1,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.658,2,2,2,2,2,1,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.657,2,2,2,2,2,1,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.656,2,2,2,2,2,1,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.655,2,2,2,2,2,1,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.654,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.653,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.652,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.651,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.65,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.649,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.648,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.647,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.646,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.645,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,1,2,2,2,2,2
0.644,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.643,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.642,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.641,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.64,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.639,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.638,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.637,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.636,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.635,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.634,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.633,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.632,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.631,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.63,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.629,2,2,2,2,2,2,1,1,1,7,1,1,1,1,1,2,2,2,2,2,2
0.628,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.627,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.626,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.625,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.624,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.623,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.622,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.621,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.62,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.619,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.618,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.617,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.616,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.615,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.614,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.613,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.612,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.611,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.61,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.609,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0.608,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.607,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.606,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.605,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.604,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.603,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.602,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.601,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.6,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.599,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.598,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.597,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.596,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.595,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.594,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.593,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.592,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.591,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.59,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.589,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.588,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.587,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.586,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.585,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.584,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.583,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.582,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.581,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.58,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.579,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.578,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.577,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.576,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.575,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.574,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.573,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.572,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.571,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.57,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.569,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0.568,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.567,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.566,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.565,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.564,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.563,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.562,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.561,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.56,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.559,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.558,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.557,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.556,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.555,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.554,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.553,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.552,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.551,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.55,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.549,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.548,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.547,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.546,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.545,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.544,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.543,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.542,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.541,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.54,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.539,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.538,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.537,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.536,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.535,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.534,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.533,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.532,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
0.531,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.53,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.529,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.528,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.527,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.526,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.525,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.524,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.523,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.522,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.521,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.52,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.519,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.518,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.517,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.516,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.515,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.514,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.513,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.512,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.511,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.51,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.509,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.508,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.507,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.506,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.505,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0.504,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2
0.503,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2
0.502,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2
0.501,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2
0.5,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2
